file_number	genotype_raw	phenotype_binary	complexity_entropy
94	0,2,3,0,3,3,3,6,2,6,0,5,0,3,4	11000000111111111111111111111111111111111111111100	28.22
95	5,4,0,1,1,4,7,5,6,4,1,2,5,0,3	11000001111111000001111100000111110000011111000001	33.86
96	5,7,0,6,6,1,5,7,7,6,1,2,5,4,1	11100000001111111100001111000011110000111000011110	42.33
97	7,0,5,6,1,6,2,4,5,1,0,1,6,4,5	11100000001111111111100000001111111100000001111111	31.04
98	7,7,6,2,3,6,7,7,5,0,3,0,7,0,2	11111111111111111110000000000111111111111111111000	25.4
99	0,3,2,1,0,3,0,6,4,5,2,0,2,7,1	11111100000000111111100000001111111000000011111110	31.04
102	1,6,6,7,4,4,7,0,0,6,7,6,7,4,4	11111111111110001111111111110001111111111110001111	25.4
103	4,3,7,3,2,1,4,5,6,4,1,0,1,6,5	11111000000000000000111111111111111100000000000000	25.4
104	2,4,3,7,6,4,7,7,2,7,7,1,2,0,0	11111111111100000000111111111111111111000000001111	28.22
105	3,6,6,1,3,0,7,0,3,1,4,3,4,7,6	11111111111111100000111111111111111111100001111111	28.22
106	4,3,2,2,6,5,3,0,7,0,3,1,5,6,5	11111111111110000001111111111111000000011111111111	28.22
107	6,0,1,3,2,4,5,1,2,3,0,4,3,3,1	11110000111111111111111100000000011111111110000000	33.86
108	4,5,5,7,3,1,4,2,7,5,3,0,6,7,1	11111111111111111000000000001111111111111111100000	25.4
109	5,2,4,3,7,5,1,4,2,4,4,3,3,0,4	10000111111110000011111000011111000001111100000000	39.51
110	0,0,7,5,5,6,2,4,5,6,6,0,1,6,2	11111111111100000000000111111111111111000000000001	28.22
111	7,1,4,5,5,3,6,3,1,1,3,7,4,6,2	11111111111111111110001111111111111111111110001111	28.22
112	0,0,6,1,6,4,1,3,5,5,5,6,4,3,5	10011111001100111001100110011001100110001100110011	47.97
113	7,3,5,2,7,0,0,7,7,4,7,6,7,1,0	11001110011100110011001100110011001110011001100000	39.51
114	6,2,2,1,1,0,4,5,7,0,5,2,4,1,2	11111111100000011111111111100000011111111111100000	25.4
115	0,7,0,4,5,2,4,5,3,0,6,2,2,1,5	11111111110000000111111111111111110000001111111111	28.22
116	3,2,4,1,2,2,3,5,7,3,1,0,4,2,4	11100000000000111110000000000011111100000000001111	33.86
118	6,5,0,0,3,4,5,5,4,1,0,6,4,3,4	11100011111111111111111110000011100000111100001111	39.51
119	1,6,7,5,6,5,0,7,0,1,6,5,6,7,6	11111111001111001111001111100111100111100111100111	33.86
120	1,1,4,6,3,6,0,1,7,7,4,0,1,6,4	11111111111111111000000000000000001111111111111111	22.58
124	7,5,3,2,6,5,2,7,5,7,5,5,4,1,4	10001111110000111100011110000111000000000000000000	42.33
126	6,5,4,1,0,6,7,3,7,2,3,3,0,1,6	11000001111111111111111111111111111111111000000001	28.22
127	7,3,6,4,1,4,1,0,7,2,1,7,7,4,6	10011111110000011110000011111000011111000011110000	42.33
128	5,1,2,5,1,5,2,5,2,4,0,0,1,6,7	11110000000000000001111111111111111100000000000000	25.4
129	2,5,4,3,6,3,7,4,5,4,6,5,2,3,0	11111111111110001111111111111111111000111111111111	28.22
130	5,6,3,3,6,3,7,1,4,0,1,1,4,3,1	11111111111111111111111111111111100000000011111111	22.58
131	2,6,7,5,1,7,7,0,3,2,1,1,2,4,6	11111110000001111111111110000000111111111110000000	31.04
132	1,3,3,0,3,5,0,0,1,0,3,2,2,0,3	11111000011111111000011111111000011111111000111111	31.04
134	6,1,3,2,5,6,7,6,0,6,5,4,6,4,3	11111111111111000011111111111111100011111111111111	28.22
136	0,4,3,3,7,5,6,4,0,3,0,7,2,3,3	11111000111111111111111100011111111111111110001111	28.22
137	7,1,4,6,7,6,3,3,6,6,7,3,3,3,1	11100001111111100011110001110000111000111000001000	50.79
138	7,0,4,2,1,1,4,4,4,1,3,1,3,0,5	11100000001111111000011111000011110000111110000111	42.33
139	2,1,4,5,1,7,6,1,3,7,0,5,5,1,0	11100111111111111000111000011110001111000111000011	45.15
141	0,6,7,2,6,5,2,6,1,0,6,6,0,5,4	11111111111111111111000011111111111111111111111110	25.4
142	1,6,3,6,7,0,2,4,3,4,6,4,1,5,2	11111000011111111111111111100001111111111111111110	28.22
143	2,6,3,0,7,0,1,4,3,1,5,4,4,3,2	11111110001111111111100001111111111000011111111110	33.86
144	4,2,0,0,7,2,5,7,4,3,1,0,4,3,7	11111000000000000001111111100000000000000011111111	28.22
146	3,5,4,2,1,2,1,2,0,3,5,3,3,1,5	11110001111111000011111110001111111000111111100001	36.69
147	0,6,7,3,6,3,7,4,3,3,1,2,7,2,3	11110000011111100001111111000011111100001111111000	33.86
149	2,5,4,4,6,1,3,1,6,5,3,3,6,4,3	11000011111000011111100001111100001111100001111100	36.69
150	1,1,3,1,1,4,1,6,6,1,7,7,4,2,4	11011111001111001111001111001111100111100111100111	36.69
151	4,6,1,3,6,4,3,4,5,6,3,2,3,1,3	11000001111111110000111100001111100001111000011111	39.51
152	7,5,3,5,6,4,7,4,2,2,5,7,2,4,4	11111100011111111111111110001111111111111110001111	33.86
153	1,5,4,5,6,4,2,5,4,4,2,4,4,1,4	10000111111100011100111000111000111001110001110001	45.15
154	5,7,1,7,5,3,4,4,7,2,7,1,4,3,4	11111110000000111111111100000000111111111100000000	28.22
156	6,2,2,1,0,5,5,7,5,5,4,5,1,6,1	11111000111111111111111000111111111111111000111111	28.22
157	7,7,4,2,2,7,1,3,5,2,4,4,1,3,4	11000111111111111111110000001111110000000111111000	39.51
159	4,7,3,6,0,7,1,5,0,5,5,3,2,3,1	11111111110001111111100011111111000111111100011111	33.86
160	5,3,6,6,5,7,1,7,3,2,1,6,5,5,5	11001111111100000111110000011111000011111000001111	42.33
161	6,6,7,4,0,6,7,3,2,4,6,1,2,4,3	11111111111111111111111000000011111111111111111111	22.58
162	3,7,6,5,4,3,4,7,4,7,7,2,6,2,2	11110000111111000011111100001111100000111110000111	36.69
163	6,6,5,3,3,3,4,6,5,0,0,4,3,3,5	11100000111111111111111111000011111111111111111100	31.04
164	4,5,3,4,6,1,7,2,6,2,4,5,6,0,0	11110001111111000111111100001111111000111111100011	39.51
165	6,3,6,1,4,7,4,7,4,7,0,6,3,7,5	11000111111111111111111100000001111111100000000011	39.51
166	1,2,6,3,6,1,6,4,4,3,6,3,5,4,3	11111111000011111111110000111111111110000111111111	33.86
167	0,5,6,4,4,7,3,0,0,7,6,6,5,2,5	11110011110011110011110011110011110011110011110011	25.4
168	1,1,0,3,1,0,0,6,5,0,5,3,5,7,7	11100001111100111000110001110011100011000110001110	50.79
169	7,7,6,7,3,4,0,7,7,1,6,2,7,3,0	11111110001111100011111000111110001111100011110000	31.04
170	2,6,1,5,1,3,2,1,4,1,6,3,7,6,1	11111111111111111000011111111111111100001111111111	28.22
171	0,3,0,2,7,7,7,1,2,2,0,6,4,6,6	11110001111111111111111100011111111111111110000111	33.86
172	0,5,5,3,4,0,2,6,5,2,1,7,4,1,6	10001111111110001111111100011111111100111111111000	36.69
173	7,2,1,7,5,4,5,5,2,0,0,6,7,1,0	11111111000111111111110011100011100111000110001110	47.97
176	4,2,3,3,5,3,7,0,2,7,4,5,1,1,3	11000011111111111111111111000001111100000011111000	36.69
178	4,1,0,6,7,4,5,7,4,4,0,5,0,0,4	10000000111111111111111111111111111111111100000000	25.4
179	7,6,1,4,4,1,4,4,1,5,2,6,6,0,0	11000111111000111000111100011100011100011100011110	42.33
180	5,0,3,7,0,4,3,0,7,1,4,1,3,7,4	11111111110000000111111000111100001111000011110000	36.69
181	3,4,4,7,3,2,7,6,0,7,0,4,3,2,6	11100001111111111111111100001110000111100001111000	39.51
182	2,1,0,2,1,0,2,0,7,6,5,6,2,2,6	10011111111111000000000111111110000000000000000000	33.86
183	2,7,2,5,6,5,1,2,5,6,4,1,3,5,1	11111000000111111110000001111111100000011111111000	28.22
184	0,4,6,7,1,3,1,6,3,0,6,7,7,0,5	11001100110011100110011001100111001100110011001110	33.86
185	7,2,2,6,1,0,7,6,3,7,1,6,1,7,7	11000011111111111111111111111000000000011111111110	33.86
186	3,2,7,0,1,4,2,5,5,7,1,1,2,2,4	11000000111111111110000000111111111100000011111111	33.86
188	3,7,1,4,6,0,1,4,4,5,1,0,0,2,0	11111100000000000000000000011111111111111111111111	22.58
189	4,0,1,7,7,1,4,2,0,3,0,2,3,4,5	11111100000001111111111111111000000000111111111000	33.86
190	4,3,1,3,4,4,3,3,0,6,3,0,1,1,3	11111111111000000000000000011111111111111111111110	25.4
192	0,7,2,1,5,3,6,3,4,3,4,6,7,2,0	11111111110001111111111100011111111111001111111111	28.22
193	7,5,3,2,4,2,7,0,5,6,7,0,4,2,6	11111110000000000000111111111000000000000111111111	28.22
194	5,1,2,4,3,7,4,3,0,4,1,4,0,3,1	11111111000011111111111111111111111111111111111111	22.58
195	5,0,3,0,0,3,2,3,4,7,4,2,5,0,1	11000111100011100011100001110001110001110001110001	42.33
197	5,5,0,7,6,2,4,4,2,0,4,5,4,3,4	11111111100001111111111111111000011111111111111100	31.04
198	4,4,1,2,6,5,5,6,1,7,7,6,1,5,5	11110001111111111111111111100011111111111111111111	25.4
199	2,4,4,3,6,5,3,6,6,2,2,7,4,0,3	10001111111100011110001111000011100001110000111100	42.33
200	2,0,3,3,6,6,7,2,1,6,0,0,7,5,0	11111111111111111111111111111111111110000000000011	22.58
201	1,0,6,4,0,0,0,5,2,0,4,2,2,5,3	11111111100000111111111100001111111111100001111111	31.04
203	4,0,1,5,3,1,5,1,1,1,1,6,4,5,2	11111111100011111111111111110001111111111111111000	25.4
204	7,1,0,1,2,0,7,3,2,3,3,2,3,1,3	11110000000111111111100011110000111000011110001111	47.97
205	5,4,5,6,1,0,6,7,3,7,1,1,1,7,0	11111111111111111100000000001111111111111111111111	22.58
206	4,1,5,5,0,3,5,1,2,5,1,4,1,7,4	11110001111111111111110000011111000001111110000011	42.33
208	2,4,4,2,6,6,2,7,4,4,6,1,5,3,6	11100000011110000001111000000111100000011110000001	25.4
209	5,6,1,4,5,7,5,2,4,2,2,0,6,3,1	11111111111111111111111100000000000111111111111111	22.58
210	0,1,1,1,3,3,3,2,6,6,4,6,7,0,4	10011110011001100011001100110011000110011001000000	45.15
211	4,0,5,7,3,7,4,1,5,0,2,7,5,3,4	11110011111100111000111000111001110001110001110001	42.33
212	2,3,4,4,7,5,2,7,3,3,0,3,7,2,7	11000011111111111111111000011111100011111111001111	42.33
213	7,7,2,1,2,2,1,0,6,7,0,5,5,1,4	10000111111111111100000000011111111100000000001111	36.69
214	1,6,1,6,7,6,3,0,5,1,2,6,1,0,1	11000111111111111111111110000000111111110000000011	39.51
215	1,1,2,3,4,7,0,1,3,1,4,6,2,1,4	11001111111111100000000111111110000000000000000000	36.69
216	1,7,3,5,0,2,7,4,2,4,0,4,0,4,4	11100000011111111111111111111111111111111100000111	28.22
218	2,5,3,5,0,6,3,1,3,0,4,1,3,0,5	11111000000111111100000011111110000011111111000001	33.86
220	6,3,3,3,4,2,4,5,4,6,7,1,1,2,3	11110000000000111111111111111110000011111000001111	36.69
221	7,5,4,0,1,2,4,4,4,1,3,2,4,0,6	11100000111111000001111111000001111111000001111111	31.04
223	6,3,3,6,0,0,1,5,0,4,2,5,4,3,7	11000111111000111100011100011100011110001110001110	45.15
227	2,4,6,6,7,7,3,6,1,5,0,0,2,3,6	11111000000000000011111111111111000000000000001111	28.22
228	7,5,6,7,3,6,4,0,0,5,1,5,1,3,0	11111111111000111111111111111111110001111111111111	28.22
229	7,4,0,7,6,7,4,2,7,3,1,5,3,5,1	11000011111111111100000001111110000000111111100000	39.51
231	4,4,3,3,0,1,0,4,5,5,2,1,3,0,6	11111111111100000011111100000011111100000011111100	28.22
232	4,0,5,4,1,3,5,0,7,0,7,2,4,6,4	11111111111111111111111111110000011111111111111111	22.58
234	6,2,4,0,0,3,1,3,7,4,4,5,6,3,6	10011110011100110011001100011001100110011100110011	50.79
235	3,4,7,1,7,0,1,6,2,3,3,6,3,5,5	11000111111111000111111111000111111110001111111110	33.86
236	7,0,1,3,4,3,7,4,5,3,6,4,2,7,2	11111111110000011111111111110001110001111000111000	42.33
237	7,0,7,2,0,1,6,6,5,3,7,7,4,7,1	11111111111001111111111110011111111111100111111111	25.4
238	7,0,5,6,0,5,4,6,2,3,1,2,1,6,5	11111000001111111111111110000000001111111111000000	33.86
239	7,6,3,3,6,0,0,0,6,5,4,0,3,6,3	11100000000000011111100000111110000011111000011111	42.33
240	3,7,1,7,4,3,3,1,4,4,2,5,5,5,0	11111000111111111000111111111000111111110000111111	33.86
242	3,5,0,0,6,4,2,1,0,0,1,1,3,2,4	11111111111111111111000000001111111111111111111110	25.4
243	6,5,7,5,2,3,5,1,0,4,4,2,3,2,7	11111111000001111111111100000011111111111000001111	33.86
245	4,2,7,2,0,2,3,4,4,6,5,5,0,2,1	11000011111111111111111111100001111000001111000001	36.69
246	2,5,2,3,7,3,0,0,0,1,1,6,1,1,0	11111000111111111111111000011111100001111100000111	42.33
248	5,1,6,5,5,6,0,0,2,6,1,6,1,2,4	10000000111111111111110000000000001111111111100000	33.86
249	5,6,5,0,4,4,1,3,7,3,3,7,7,1,4	10011111001100110011001100110011011001100110011001	39.51
251	0,3,5,1,5,0,4,3,2,5,5,7,5,3,3	11100011111000111110011111100111111001111110011111	31.04
252	0,4,6,5,3,2,6,2,3,7,0,7,2,1,4	10000111111111111111111000111111111111111110000111	33.86
253	1,3,2,1,1,5,5,4,1,3,1,2,0,3,4	11111100000011111111111111111111111111111110000001	28.22
254	5,2,7,3,5,2,2,4,1,7,4,5,2,6,5	11000011111111111000111111111110000111111111110001	33.86
255	1,6,0,2,6,6,1,4,5,0,4,2,7,2,7	11100001111100001111100001111100001111100001111100	28.22
256	3,1,7,4,7,0,6,2,1,7,0,4,5,3,3	11100001111111111111111100000111111111111111100001	33.86
258	2,0,1,0,0,0,2,3,0,2,7,3,5,3,5	11111111111100001111111111111000111111111111100001	31.04
259	1,3,6,0,6,0,7,4,6,2,3,7,5,3,3	11100011111110011111110001111111001111111000111111	31.04
260	4,3,7,1,1,0,0,7,6,0,1,0,5,5,2	11111111000000000111111111000000000111111111000000	25.4
261	3,1,1,1,2,6,7,0,7,5,1,2,1,3,3	11100000011111111111111111111100000000111111110000	33.86
262	6,3,0,4,7,4,3,5,4,7,5,1,3,7,4	11110000000001111111100001111100001111100001111000	39.51
266	2,0,1,6,5,3,7,7,3,4,0,7,1,5,7	11000011111111111111111111111111000000000000001111	31.04
267	0,6,0,0,5,6,0,4,4,5,1,2,5,6,4	11100001111111100011110000111000011110000111000011	39.51
268	2,2,0,4,5,3,5,4,6,1,3,2,4,4,1	11111111111111000000111111111111111110000001111111	28.22
271	6,1,0,7,0,5,7,4,5,3,7,0,1,3,5	11111111111111110000000000000000111111111111111111	22.58
272	0,5,3,5,3,1,2,5,6,6,5,4,6,7,4	11000111100111100011110011110001111000111000111100	36.69
273	1,1,1,5,1,3,0,3,7,1,5,5,2,5,4	11001111111111100000001111111000000001000000000000	42.33
274	3,2,7,3,6,7,5,5,5,4,5,6,2,4,5	11000111111111100011111111110011111111111001111111	33.86
277	5,2,7,2,4,0,0,6,5,4,7,0,7,2,1	11111000000000111110000000001111100000000011111000	25.4
278	3,6,0,5,3,3,6,3,2,0,0,4,5,3,3	11111111000011111111111111111110000111111111111111	28.22
279	3,3,4,2,0,6,5,1,1,4,1,7,4,2,4	11000111111100111111000111111001111111001111111001	39.51
280	3,5,4,0,0,4,6,1,6,3,1,7,6,3,5	11001111110011111100111110001111100111111001111110	36.69
281	7,1,3,3,1,0,6,0,4,5,2,5,2,3,0	11111000011111111111111000011111111111111100011111	33.86
282	4,3,5,1,1,2,6,0,7,2,0,4,3,5,5	11000001111111111111111000011111111111111110000011	33.86
284	1,6,7,6,2,4,0,0,0,2,4,7,6,7,6	11110111001110111001110111001110111001100111001100	31.04
285	6,6,6,0,2,6,1,6,6,7,2,6,4,3,4	11001111111000111000011100001110001111000111000011	42.33
287	0,1,6,6,2,5,6,5,6,7,0,0,2,3,6	11000000000000111111111111100000000000011111111111	28.22
288	4,3,5,4,2,1,2,6,6,6,3,3,6,3,2	11000111110000111110000111110001111100001111100011	36.69
289	1,1,1,5,7,6,4,0,4,4,5,3,5,4,0	11111111111111000011111111111110000111111111111110	28.22
291	1,3,2,6,2,2,2,4,4,5,1,2,4,6,4	11000001111111111000001111111110000011111111100000	31.04
292	6,3,7,6,2,1,5,4,4,6,1,6,1,5,1	11100011111111111111111110000111100000111110000111	42.33
293	4,4,5,5,4,4,2,1,7,1,3,5,3,1,3	11000111111110001110000111000111000111100011100011	42.33
294	5,4,3,2,6,0,2,0,4,1,6,1,0,7,2	11111111111111111111111111100000000000011111111111	22.58
295	2,3,5,5,0,0,6,2,2,3,6,5,0,0,7	11000111111111111111111111111100001111000011110000	33.86
297	6,0,2,4,7,4,4,0,2,0,6,6,2,0,1	11111110001111111111110001111000011100001111000111	45.15
298	0,2,1,6,7,5,3,5,0,7,7,4,4,3,1	11111111111111000011111111111111000111111111111110	31.04
299	0,5,4,7,0,2,7,2,3,5,5,7,0,7,4	11111001111111111100011111111110001111111111000111	33.86
300	4,5,5,2,1,7,2,7,7,6,4,1,4,6,0	11111111111000001111111110000011111111110000011111	31.04
301	0,4,1,4,0,5,2,4,1,7,1,6,7,4,4	11001111100111100111001111001111001110011110011110	39.51
302	5,7,2,6,7,4,5,4,4,4,4,5,1,7,3	11110000111111111111111111111110000111111111111111	28.22
303	0,2,6,5,1,4,3,3,5,5,3,3,6,1,6	10001110001110001110011110011100011100011100111000	42.33
304	3,7,0,7,4,1,3,3,6,4,5,3,1,5,5	11000000111111111111111111111111111100000000000011	31.04
306	3,4,6,4,7,7,3,7,7,4,1,6,4,0,7	10001111111111000000111111000000111111000000011111	36.69
308	3,6,6,4,2,0,2,4,4,4,5,5,2,0,0	11100011111111100011111111100011111111110001111111	33.86
310	0,0,1,3,3,7,5,3,7,5,4,3,2,5,6	11000011111111110000111000011110000111100001111000	39.51
311	7,4,6,3,4,7,2,0,3,7,4,3,6,2,6	11000111100111001100011000110001100011001110011100	42.33
312	6,2,7,1,2,0,5,1,2,2,6,6,5,1,2	11111000111111100011111111000111111110011111111000	36.69
313	2,5,5,2,2,0,1,4,5,0,5,4,7,7,3	11111111100011111111110001111111111000111111111100	22.58
314	6,6,1,7,5,5,0,3,6,6,6,4,0,0,7	11111000000000000000000000000000000000000000000000	16.93
315	4,1,5,1,3,5,1,7,4,6,3,2,1,3,5	11000011111111111111111110000000011111111100000000	33.86
316	7,3,0,0,6,3,4,7,7,2,2,3,3,3,3	11100000111111111110001111000011100001111000111100	45.15
317	4,0,7,7,1,1,4,1,6,2,7,3,1,2,0	11111111111110000011111111111111111111110000111111	28.22
318	4,6,4,5,6,1,7,4,6,0,1,0,2,1,7	11111111000000000000000011111111111110000000000000	28.22
319	1,7,6,5,6,2,0,7,6,5,4,2,1,1,0	11000001111111111111000011111000001111000001111000	42.33
321	1,4,2,0,4,5,3,3,0,3,0,6,0,4,0	11111111111100001111111111111111111111111111111111	22.58
322	5,1,3,1,4,0,3,4,1,4,3,7,3,5,0	11111111110001111111111111111000111111111111111000	31.04
323	0,5,4,2,7,4,1,2,7,6,7,4,7,6,2	11000111001111001110001110011100011100111100111000	39.51
324	3,3,0,0,0,4,5,5,7,1,2,0,2,2,5	11111110000000000000111111111111000000000000011111	28.22
326	0,6,0,1,4,6,6,4,1,2,4,1,7,3,5	11111111111111111111100000011111111111111111110000	25.4
327	2,6,2,3,0,7,0,7,5,0,5,4,7,0,5	11001110001110001110001110001100000000000000000000	33.86
328	7,2,0,6,3,2,6,1,1,6,5,4,5,7,7	11110000111111000110001100011000110001100011000000	36.69
330	3,0,6,7,2,4,4,2,0,3,5,5,6,3,0	11111111111111111111111111111111111111111111000111	22.58
